List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
14	6	47	-0.335410196624969
15	5	47	0.335410196624969
17	3	47	-0.273861278752583
18	2	47	0.316227766016838
19	1	47	-0.273861278752583
6	15	48	-0.223606797749979
7	14	48	-0.223606797749979
8	13	48	-0.111803398874989
10	11	48	0.111803398874989
12	9	48	0.447213595499958
13	8	48	0.447213595499958
14	7	48	-0.335410196624969
16	5	48	0.335410196624968
17	4	48	-0.335410196624968
18	3	48	0.111803398874990
19	2	48	0.111803398874989
20	1	48	-0.335410196624969
7	15	49	-0.316227766016838
9	13	49	-0.111803398874989
10	12	49	0.111803398874989
13	9	49	0.632455532033675
15	7	49	-0.335410196624968
16	6	49	0.335410196624968
18	4	49	-0.273861278752583
19	3	49	0.316227766016838
20	2	49	-0.273861278752583
6	16	50	-0.273861278752583
8	15	50	-0.182574185835055
9	14	50	0.129099444873581
12	10	50	0.670820393249937
14	9	50	-0.129099444873580
15	8	50	0.091287092917528
17	7	50	-0.447213595499958
18	6	50	0.365148371670111
19	5	50	-0.258198889747161
7	16	51	-0.273861278752583
9	15	51	-0.129099444873580
10	14	51	0.182574185835055
13	10	51	0.670820393249937
15	9	51	-0.091287092917528
16	8	51	0.129099444873580
18	7	51	-0.258198889747161
19	6	51	0.365148371670111
20	5	51	-0.447213595499958
8	11	52	-0.353553390593274
14	5	52	0.353553390593274
17	2	52	-0.612372435695795
18	1	52	0.612372435695795
8	12	53	-0.250000000000000
9	11	53	-0.250000000000000
14	6	53	0.250000000000000
15	5	53	0.250000000000000
17	3	53	-0.612372435695795
19	1	53	0.612372435695795
8	13	54	-0.144337567297406
9	12	54	-0.288675134594813
10	11	54	-0.144337567297406
14	7	54	0.144337567297406
15	6	54	0.288675134594813
16	5	54	0.144337567297406
17	4	54	-0.433012701892219
18	3	54	-0.433012701892219
19	2	54	0.433012701892219
20	1	54	0.433012701892219
9	13	55	-0.250000000000000
10	12	55	-0.250000000000000
15	7	55	0.250000000000000
16	6	55	0.250000000000000
18	4	55	-0.612372435695795
20	2	55	0.612372435695795
10	13	56	-0.353553390593274
16	7	56	0.353553390593274
19	4	56	-0.612372435695795
20	3	56	0.612372435695795
8	14	57	-0.353553390593274
14	8	57	0.500000000000000
17	6	57	-0.612372435695795
18	5	57	0.500000000000000
8	15	58	-0.204124145231932
9	14	58	-0.288675134594813
14	9	58	0.288675134594813
15	8	58	0.408248290463863
17	7	58	-0.500000000000000
18	6	58	-0.204124145231932
19	5	58	0.577350269189626
9	15	59	-0.288675134594813
10	14	59	-0.204124145231931
15	9	59	0.408248290463863
16	8	59	0.288675134594813
18	7	59	-0.577350269189626
19	6	59	0.204124145231932
20	5	59	0.500000000000000
10	15	60	-0.353553390593274
16	9	60	0.500000000000000
19	7	60	-0.500000000000000
20	6	60	0.612372435695795
8	16	61	-0.353553390593273
14	10	61	0.612372435695794
17	9	61	-0.612372435695794
18	8	61	0.353553390593274
9	16	62	-0.353553390593274
15	10	62	0.612372435695794
18	9	62	-0.500000000000000
19	8	62	0.500000000000000
10	16	63	-0.353553390593274
16	10	63	0.612372435695794
19	9	63	-0.353553390593274
20	8	63	0.612372435695795
5	17	64	-0.500000000000000
11	14	64	0.612372435695795
12	12	64	-0.353553390593274
13	11	64	0.500000000000000
5	18	65	-0.500000000000000
11	15	65	0.612372435695794
12	13	65	-0.499999999999999
13	12	65	0.353553390593274
5	19	66	-0.353553390593274
6	18	66	-0.250000000000000
7	17	66	0.250000000000000
11	16	66	0.612372435695794
14	13	66	-0.353553390593273
15	12	66	0.353553390593274
16	11	66	-0.353553390593274
6	17	67	-0.500000000000000
12	14	67	0.500000000000000
14	12	67	-0.500000000000000
15	11	67	0.500000000000000
6	18	68	-0.353553390593274
7	17	68	-0.353553390593274
12	15	68	0.353553390593274
13	14	68	0.353553390593274
14	13	68	-0.500000000000000
16	11	68	0.500000000000000
7	18	69	-0.500000000000000
13	15	69	0.500000000000000
15	13	69	-0.500000000000000
16	12	69	0.500000000000000
6	19	70	-0.433012701892219
8	18	70	-0.204124145231931
9	17	70	0.144337567297406
12	16	70	0.612372435695794
14	15	70	-0.288675134594813
15	14	70	0.204124145231931
17	13	70	-0.353553390593273
18	12	70	0.288675134594813
19	11	70	-0.204124145231932
7	19	71	-0.433012701892219
9	18	71	-0.144337567297406
10	17	71	0.204124145231932
13	16	71	0.612372435695794
15	15	71	-0.204124145231932
16	14	71	0.288675134594813
18	13	71	-0.204124145231931
19	12	71	0.288675134594813
20	11	71	-0.353553390593274
8	17	72	-0.500000000000000
14	14	72	0.353553390593274
17	12	72	-0.612372435695795
18	11	72	0.500000000000000
8	18	73	-0.288675134594813
9	17	73	-0.408248290463863
14	15	73	0.204124145231932
15	14	73	0.288675134594813
17	13	73	-0.500000000000000
18	12	73	-0.204124145231932
19	11	73	0.577350269189626
9	18	74	-0.408248290463863
10	17	74	-0.288675134594813
15	15	74	0.288675134594813
16	14	74	0.204124145231932
18	13	74	-0.577350269189626
19	12	74	0.204124145231931
20	11	74	0.500000000000000
10	18	75	-0.500000000000000
16	15	75	0.353553390593274
19	13	75	-0.500000000000000
20	12	75	0.612372435695795
8	19	76	-0.500000000000000
14	16	76	0.500000000000000
17	15	76	-0.612372435695794
18	14	76	0.353553390593274
9	19	77	-0.500000000000000
15	16	77	0.500000000000000
18	15	77	-0.500000000000000
19	14	77	0.500000000000000
10	19	78	-0.500000000000000
16	16	78	0.500000000000000
19	15	78	-0.353553390593274
20	14	78	0.612372435695795
5	20	79	-0.612372435695795
11	19	79	0.612372435695795
12	18	79	-0.353553390593274
13	17	79	0.353553390593274
6	20	80	-0.612372435695795
12	19	80	0.500000000000000
14	18	80	-0.500000000000000
15	17	80	0.353553390593274
7	20	81	-0.612372435695794
13	19	81	0.500000000000000
15	18	81	-0.353553390593274
16	17	81	0.500000000000000
8	20	82	-0.612372435695794
14	19	82	0.353553390593274
17	18	82	-0.612372435695795
18	17	82	0.353553390593274
9	20	83	-0.612372435695794
15	19	83	0.353553390593274
18	18	83	-0.500000000000000
19	17	83	0.500000000000000
10	20	84	-0.612372435695794
16	19	84	0.353553390593274
19	18	84	-0.353553390593274
20	17	84	0.612372435695795
