List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
1	2	1	-0.707106781186547
2	1	1	0.707106781186548
1	3	2	-0.707106781186547
3	1	2	0.707106781186548
1	4	3	-0.500000000000000
2	3	3	-0.500000000000000
3	2	3	0.500000000000000
4	1	3	0.500000000000000
2	4	4	-0.707106781186547
4	2	4	0.707106781186548
3	4	5	-0.707106781186547
4	3	5	0.707106781186548
