List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
1	3	1	0.547722557505165
2	2	1	-0.632455532033676
3	1	1	0.547722557505166
1	4	2	0.670820393249937
2	3	2	-0.223606797749979
3	2	2	-0.223606797749979
4	1	2	0.670820393249937
2	4	3	0.547722557505166
3	3	3	-0.632455532033676
4	2	3	0.547722557505166
