List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
7	12	37	-0.239045721866879
8	11	37	-0.097590007294854
9	10	37	0.276026223736942
11	9	37	-0.390360029179414
13	7	37	0.276026223736942
14	6	37	-0.390360029179414
5	14	38	0.563436169819011
6	13	38	0.398409536444798
8	12	38	-0.276026223736942
9	11	38	0.097590007294853
10	10	38	0.239045721866879
12	9	38	-0.390360029179413
13	8	38	0.276026223736942
15	6	38	-0.390360029179414
6	14	39	0.690065559342354
9	12	39	-0.239045721866879
10	11	39	0.292770021884560
13	9	39	-0.276026223736942
14	8	39	0.390360029179414
15	7	39	-0.390360029179413
4	15	40	0.712696645099798
7	14	40	-0.109108945117996
8	13	40	0.062994078834872
11	12	40	-0.534522483824849
12	11	40	0.377964473009227
13	10	40	-0.218217890235992
5	15	41	0.712696645099798
8	14	41	-0.089087080637475
9	13	41	0.089087080637475
12	12	41	-0.377964473009227
13	11	41	0.436435780471985
14	10	41	-0.377964473009227
6	15	42	0.712696645099798
9	14	42	-0.062994078834871
10	13	42	0.109108945117997
13	12	42	-0.218217890235992
14	11	42	0.377964473009227
15	10	42	-0.534522483824849
7	6	43	0.333333333333333
11	2	43	-0.666666666666667
12	1	43	0.666666666666667
7	7	44	0.235702260395516
8	6	44	0.235702260395516
11	3	44	-0.666666666666667
13	1	44	0.666666666666667
7	8	45	0.149071198499986
8	7	45	0.258198889747161
9	6	45	0.149071198499986
11	4	45	-0.516397779494322
12	3	45	-0.421637021355784
13	2	45	0.421637021355784
14	1	45	0.516397779494322
7	9	46	0.074535599249993
8	8	46	0.223606797749979
9	7	46	0.223606797749979
10	6	46	0.074535599249993
11	5	46	-0.298142396999972
12	4	46	-0.596284793999944
14	2	46	0.596284793999944
15	1	46	0.298142396999972
8	9	47	0.149071198499986
9	8	47	0.258198889747161
10	7	47	0.149071198499986
12	5	47	-0.516397779494322
13	4	47	-0.421637021355784
14	3	47	0.421637021355784
15	2	47	0.516397779494322
9	9	48	0.235702260395516
10	8	48	0.235702260395516
13	5	48	-0.666666666666667
15	3	48	0.666666666666667
10	9	49	0.333333333333333
14	5	49	-0.666666666666667
15	4	49	0.666666666666667
7	10	50	0.471404520791032
11	7	50	-0.666666666666666
12	6	50	0.577350269189626
7	11	51	0.298142396999972
8	10	51	0.365148371670111
11	8	51	-0.596284793999944
12	7	51	-0.149071198499986
13	6	51	0.632455532033676
7	12	52	0.149071198499986
8	11	52	0.365148371670111
9	10	52	0.258198889747161
11	9	52	-0.365148371670111
12	8	52	-0.527046276694730
13	7	52	0.258198889747161
14	6	52	0.547722557505167
8	12	53	0.258198889747161
9	11	53	0.365148371670111
10	10	53	0.149071198499986
12	9	53	-0.547722557505166
13	8	53	-0.258198889747161
14	7	53	0.527046276694730
15	6	53	0.365148371670111
9	12	54	0.365148371670111
10	11	54	0.298142396999972
13	9	54	-0.632455532033676
14	8	54	0.149071198499986
15	7	54	0.596284793999944
10	12	55	0.471404520791031
14	9	55	-0.577350269189626
15	8	55	0.666666666666667
7	13	56	0.577350269189626
11	11	56	-0.666666666666667
12	10	56	0.471404520791032
7	14	57	0.288675134594813
8	13	57	0.500000000000000
11	12	57	-0.471404520791032
12	11	57	-0.333333333333333
13	10	57	0.577350269189626
8	14	58	0.408248290463863
9	13	58	0.408248290463863
12	12	58	-0.577350269189626
14	10	58	0.577350269189626
9	14	59	0.500000000000000
10	13	59	0.288675134594813
13	12	59	-0.577350269189626
14	11	59	0.333333333333333
15	10	59	0.471404520791032
10	14	60	0.577350269189626
14	12	60	-0.471404520791032
15	11	60	0.666666666666667
7	15	61	0.666666666666666
11	14	61	-0.666666666666667
12	13	61	0.333333333333334
8	15	62	0.666666666666666
12	14	62	-0.577350269189626
13	13	62	0.471404520791032
9	15	63	0.666666666666666
13	14	63	-0.471404520791032
14	13	63	0.577350269189626
10	15	64	0.666666666666666
14	14	64	-0.333333333333333
15	13	64	0.666666666666667
