List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
11	14	8	0.144337567297404
12	12	8	-0.204124145231937
13	11	8	0.144337567297404
14	9	8	0.249999999999998
15	8	8	-0.204124145231933
16	7	8	0.144337567297406
17	5	8	-0.288675134594813
18	4	8	0.249999999999999
19	3	8	-0.204124145231931
20	2	8	0.144337567297406
1	34	9	0.577350269189626
2	31	9	-0.353553390593273
3	30	9	0.250000000000000
4	29	9	-0.249999999999999
11	15	9	0.288675134594814
12	14	9	-0.250000000000001
13	13	9	0.249999999999999
14	12	9	0.204124145231930
15	11	9	-0.204124145231933
16	10	9	0.204124145231931
17	9	9	-0.144337567297406
18	8	9	0.144337567297406
19	7	9	-0.144337567297406
20	6	9	0.144337567297406
1	35	10	0.632455532033676
2	34	10	-0.105409255338946
3	33	10	0.105409255338946
4	32	10	-0.105409255338946
5	31	10	-0.158113883008419
6	30	10	0.158113883008419
7	29	10	-0.158113883008419
8	28	10	-0.158113883008419
9	27	10	0.158113883008419
10	26	10	-0.158113883008419
11	25	10	0.158113883008419
12	24	10	-0.158113883008420
13	23	10	0.158113883008418
14	22	10	0.158113883008418
15	21	10	-0.158113883008420
16	20	10	0.158113883008418
17	19	10	-0.158113883008419
18	18	10	0.158113883008418
19	17	10	-0.158113883008419
20	16	10	0.158113883008419
21	15	10	0.105409255338946
22	14	10	-0.105409255338947
23	13	10	0.105409255338945
24	12	10	0.105409255338945
25	11	10	-0.105409255338947
26	10	10	0.105409255338945
27	9	10	-0.105409255338946
28	8	10	0.105409255338946
29	7	10	-0.105409255338946
30	6	10	0.105409255338946
31	5	10	0.105409255338946
32	4	10	-0.105409255338946
33	3	10	0.105409255338946
34	2	10	-0.105409255338946
35	1	10	0.105409255338946
2	26	11	0.288675134594813
5	20	11	-0.333333333333337
6	17	11	0.235702260395507
7	16	11	-0.408248290463865
11	10	11	0.288675134594803
12	7	11	-0.235702260395544
13	6	11	0.408248290463857
14	3	11	0.166666666666653
15	2	11	-0.288675134594816
16	1	11	0.408248290463862
2	27	12	0.288675134594812
5	21	12	-0.333333333333337
6	18	12	0.333333333333328
7	17	12	-0.333333333333334
11	11	12	0.288675134594804
12	8	12	-0.333333333333348
13	7	12	0.333333333333330
14	4	12	0.288675134594806
15	3	12	-0.333333333333334
16	2	12	0.288675134594812
2	28	13	0.288675134594812
5	22	13	-0.333333333333336
6	19	13	0.408248290463861
7	18	13	-0.235702260395516
11	12	13	0.288675134594808
12	9	13	-0.408248290463870
13	8	13	0.235702260395514
14	5	13	0.408248290463860
15	4	13	-0.288675134594812
16	3	13	0.166666666666666
2	29	14	0.250000000000000
3	27	14	0.083333333333333
4	26	14	-0.117851130197758
5	23	14	-0.408248290463865
6	21	14	0.136082763487951
7	20	14	-0.192450089729876
8	18	14	0.136082763487953
9	17	14	-0.192450089729875
10	16	14	0.235702260395516
11	13	14	0.433012701892216
12	11	14	-0.240562612162349
13	10	14	0.340206908719886
14	8	14	0.048112522432467
15	7	14	-0.068041381743975
16	6	14	0.083333333333334
17	4	14	0.144337567297406
18	3	14	-0.204124145231932
19	2	14	0.250000000000000
20	1	14	-0.288675134594813
2	30	15	0.250000000000000
3	28	15	0.117851130197758
4	27	15	-0.083333333333333
5	24	15	-0.408248290463864
6	22	15	0.192450089729874
7	21	15	-0.136082763487954
8	19	15	0.235702260395516
9	18	15	-0.192450089729875
10	17	15	0.136082763487955
11	14	15	0.433012701892218
12	12	15	-0.340206908719888
13	11	15	0.240562612162344
14	9	15	0.083333333333332
15	8	15	-0.068041381743975
16	7	15	0.048112522432469
17	5	15	0.288675134594813
18	4	15	-0.249999999999999
19	3	15	0.204124145231931
20	2	15	-0.144337567297406
2	31	16	0.204124145231932
3	30	16	0.144337567297406
4	29	16	-0.144337567297407
5	25	16	-0.408248290463863
8	22	16	0.235702260395516
9	21	16	-0.235702260395516
10	20	16	0.235702260395516
11	15	16	0.499999999999999
12	14	16	-0.144337567297407
13	13	16	0.144337567297406
14	12	16	-0.117851130197758
15	11	16	0.117851130197758
16	10	16	-0.117851130197757
17	9	16	0.250000000000000
18	8	16	-0.249999999999999
19	7	16	0.250000000000000
20	6	16	-0.250000000000000
3	26	17	0.288675134594813
6	20	17	-0.235702260395519
8	17	17	0.333333333333328
9	16	17	-0.408248290463866
12	10	17	0.166666666666659
14	7	17	-0.235702260395533
15	6	17	0.288675134594805
17	3	17	0.288675134594811
18	2	17	-0.408248290463863
19	1	17	0.408248290463863
3	27	18	0.235702260395516
4	26	18	0.166666666666667
6	21	18	-0.192450089729877
7	20	18	-0.136082763487956
8	18	18	0.384900179459748
9	17	18	-0.136082763487957
10	16	18	-0.333333333333334
12	11	18	0.136082763487947
13	10	18	0.096225044864934
14	8	18	-0.272165526975919
15	7	18	0.096225044864930
16	6	18	0.235702260395514
17	4	18	0.408248290463862
18	3	18	-0.288675134594813
20	1	18	0.408248290463863
3	28	19	0.166666666666667
4	27	19	0.235702260395516
6	22	19	-0.136082763487956
7	21	19	-0.192450089729877
8	19	19	0.333333333333332
9	18	19	0.136082763487953
10	17	19	-0.384900179459751
12	12	19	0.096225044864932
13	11	19	0.136082763487950
14	9	19	-0.235702260395522
15	8	19	-0.096225044864944
16	7	19	0.272165526975907
17	5	19	0.408248290463862
19	3	19	-0.288675134594813
20	2	19	0.408248290463863
4	28	20	0.288675134594813
7	22	20	-0.235702260395518
9	19	20	0.408248290463862
10	18	20	-0.333333333333334
13	12	20	0.166666666666661
15	9	20	-0.288675134594818
16	8	20	0.235702260395514
18	5	20	0.408248290463862
19	4	20	-0.408248290463863
20	3	20	0.288675134594813
3	29	21	0.288675134594813
6	23	21	-0.333333333333335
8	21	21	0.333333333333331
9	20	21	-0.333333333333334
12	13	21	0.288675134594810
14	11	21	-0.333333333333338
15	10	21	0.333333333333331
17	8	21	0.288675134594810
18	7	21	-0.333333333333335
19	6	21	0.288675134594812
3	30	22	0.204124145231932
4	29	22	0.204124145231932
6	24	22	-0.235702260395516
7	23	22	-0.235702260395517
8	22	22	0.333333333333332
10	20	22	-0.333333333333334
12	14	22	0.204124145231930
13	13	22	0.204124145231930
14	12	22	-0.333333333333337
16	10	22	0.333333333333332
17	9	22	0.353553390593273
18	8	22	-0.117851130197759
19	7	22	-0.117851130197758
20	6	22	0.353553390593274
4	30	23	0.288675134594813
7	24	23	-0.333333333333334
9	22	23	0.333333333333332
10	21	23	-0.333333333333334
13	14	23	0.288675134594811
15	12	23	-0.333333333333336
16	11	23	0.333333333333332
18	9	23	0.288675134594812
19	8	23	-0.333333333333333
20	7	23	0.288675134594813
3	31	24	0.288675134594813
6	25	24	-0.408248290463863
8	24	24	0.333333333333333
9	23	24	-0.235702260395517
12	15	24	0.408248290463863
14	14	24	-0.408248290463865
15	13	24	0.288675134594810
17	12	24	0.288675134594813
18	11	24	-0.235702260395516
19	10	24	0.166666666666666
4	31	25	0.288675134594813
7	25	25	-0.408248290463863
9	24	25	0.235702260395516
10	23	25	-0.333333333333334
13	15	25	0.408248290463863
15	14	25	-0.288675134594814
16	13	25	0.408248290463862
18	12	25	0.166666666666666
19	11	25	-0.235702260395516
20	10	25	0.288675134594813
2	32	26	0.456435464587639
5	29	26	-0.387298334620742
6	27	26	0.273861278752583
7	26	26	-0.387298334620742
11	23	26	0.158113883008417
12	21	26	-0.129099444873586
13	20	26	0.182574185835054
14	18	26	0.091287092917524
15	17	26	-0.129099444873582
16	16	26	0.158113883008418
21	13	26	0.182574185835054
22	11	26	-0.158113883008424
23	10	26	0.223606797749978
24	8	26	0.129099444873577
25	7	26	-0.182574185835057
26	6	26	0.223606797749978
27	4	26	-0.091287092917528
28	3	26	0.129099444873580
29	2	26	-0.158113883008419
30	1	26	0.182574185835055
2	33	27	0.456435464587638
5	30	27	-0.387298334620741
6	28	27	0.387298334620741
7	27	27	-0.273861278752583
11	24	27	0.158113883008417
12	22	27	-0.182574185835058
13	21	27	0.129099444873580
14	19	27	0.158113883008417
15	18	27	-0.129099444873580
16	17	27	0.091287092917527
21	14	27	0.182574185835054
22	12	27	-0.223606797749982
23	11	27	0.158113883008418
24	9	27	0.223606797749977
25	8	27	-0.182574185835056
26	7	27	0.129099444873580
27	5	27	-0.182574185835055
28	4	27	0.158113883008418
29	3	27	-0.129099444873580
30	2	27	0.091287092917528
2	34	28	0.372677996249965
3	33	28	0.186338998124983
4	32	28	-0.186338998124983
5	31	28	-0.447213595499958
6	30	28	0.111803398874990
7	29	28	-0.111803398874989
8	28	28	0.223606797749979
9	27	28	-0.223606797749979
10	26	28	0.223606797749979
11	25	28	0.223606797749979
12	24	28	-0.111803398874990
13	23	28	0.111803398874989
17	19	28	0.111803398874990
18	18	28	-0.111803398874989
19	17	28	0.111803398874989
20	16	28	-0.111803398874989
21	15	28	0.298142396999972
22	14	28	-0.186338998124983
23	13	28	0.186338998124982
24	12	28	0.074535599249993
25	11	28	-0.074535599249993
26	10	28	0.074535599249993
27	9	28	0.037267799624997
28	8	28	-0.037267799624997
29	7	28	0.037267799624997
30	6	28	-0.037267799624996
31	5	28	-0.149071198499986
32	4	28	0.149071198499986
33	3	28	-0.149071198499986
34	2	28	0.149071198499986
35	1	28	-0.149071198499986
3	32	29	0.456435464587639
6	29	29	-0.273861278752583
8	27	29	0.387298334620742
9	26	29	-0.387298334620742
12	23	29	0.091287092917527
14	21	29	-0.129099444873583
15	20	29	0.129099444873579
17	18	29	0.158113883008418
18	17	29	-0.182574185835056
19	16	29	0.158113883008418
22	13	29	0.091287092917527
24	11	29	-0.129099444873582
25	10	29	0.129099444873580
27	8	29	0.158113883008418
28	7	29	-0.182574185835056
29	6	29	0.158113883008419
31	4	29	-0.182574185835055
32	3	29	0.223606797749979
33	2	29	-0.223606797749979
34	1	29	0.182574185835055
3	33	30	0.322748612183952
4	32	30	0.322748612183951
6	30	30	-0.193649167310371
7	29	30	-0.193649167310371
8	28	30	0.387298334620742
10	26	30	-0.387298334620741
12	24	30	0.064549722436790
13	23	30	0.064549722436790
14	22	30	-0.129099444873582
16	20	30	0.129099444873580
17	19	30	0.193649167310370
18	18	30	-0.064549722436791
19	17	30	-0.064549722436791
20	16	30	0.193649167310370
22	14	30	0.064549722436790
23	13	30	0.064549722436790
24	12	30	-0.129099444873582
26	10	30	0.129099444873580
27	9	30	0.193649167310370
28	8	30	-0.064549722436791
29	7	30	-0.064549722436791
30	6	30	0.193649167310371
31	5	30	-0.258198889747161
32	4	30	0.129099444873580
34	2	30	-0.129099444873580
35	1	30	0.258198889747161
4	33	31	0.456435464587638
7	30	31	-0.273861278752583
9	28	31	0.387298334620742
10	27	31	-0.387298334620741
13	24	31	0.091287092917527
15	22	31	-0.129099444873582
16	21	31	0.129099444873580
18	19	31	0.158113883008419
19	18	31	-0.182574185835055
20	17	31	0.158113883008419
23	14	31	0.091287092917527
25	12	31	-0.129099444873583
26	11	31	0.129099444873580
28	9	31	0.158113883008418
29	8	31	-0.182574185835056
30	7	31	0.158113883008419
32	5	31	-0.182574185835055
33	4	31	0.223606797749979
34	3	31	-0.223606797749979
35	2	31	0.182574185835055
3	34	32	0.456435464587639
6	31	32	-0.387298334620742
8	30	32	0.387298334620742
9	29	32	-0.273861278752583
12	25	32	0.158113883008419
14	24	32	-0.182574185835056
15	23	32	0.129099444873580
17	22	32	0.158113883008419
18	21	32	-0.129099444873581
19	20	32	0.091287092917527
22	15	32	0.182574185835056
24	14	32	-0.223606797749980
25	13	32	0.158113883008418
27	12	32	0.223606797749979
28	11	32	-0.182574185835056
29	10	32	0.129099444873580
31	9	32	-0.182574185835055
32	8	32	0.158113883008419
33	7	32	-0.129099444873580
34	6	32	0.091287092917528
4	34	33	0.456435464587639
7	31	33	-0.387298334620742
9	30	33	0.273861278752583
10	29	33	-0.387298334620742
13	25	33	0.158113883008419
15	24	33	-0.129099444873581
16	23	33	0.182574185835055
18	22	33	0.091287092917528
19	21	33	-0.129099444873581
20	20	33	0.158113883008419
23	15	33	0.182574185835056
25	14	33	-0.158113883008420
26	13	33	0.223606797749979
28	12	33	0.129099444873580
29	11	33	-0.182574185835055
30	10	33	0.223606797749979
32	9	33	-0.091287092917528
33	8	33	0.129099444873580
34	7	33	-0.158113883008419
35	6	33	0.182574185835055
2	35	34	0.577350269189626
5	34	34	-0.353553390593274
6	33	34	0.250000000000000
7	32	34	-0.250000000000000
21	25	34	0.288675134594813
22	24	34	-0.250000000000001
23	23	34	0.249999999999999
24	22	34	0.204124145231930
25	21	34	-0.204124145231933
26	20	34	0.204124145231931
27	19	34	-0.144337567297406
28	18	34	0.144337567297405
29	17	34	-0.144337567297406
30	16	34	0.144337567297406
3	35	35	0.577350269189626
6	34	35	-0.250000000000000
8	33	35	0.353553390593274
9	32	35	-0.250000000000000
22	25	35	0.144337567297407
24	24	35	-0.204124145231932
25	23	35	0.144337567297406
27	22	35	0.250000000000000
28	21	35	-0.204124145231932
29	20	35	0.144337567297406
31	19	35	-0.288675134594813
32	18	35	0.250000000000000
33	17	35	-0.204124145231931
34	16	35	0.144337567297406
4	35	36	0.577350269189626
7	34	36	-0.250000000000000
9	33	36	0.250000000000000
10	32	36	-0.353553390593274
23	25	36	0.144337567297407
25	24	36	-0.144337567297407
26	23	36	0.204124145231931
28	22	36	0.144337567297406
29	21	36	-0.204124145231932
30	20	36	0.250000000000000
32	19	36	-0.144337567297406
33	18	36	0.204124145231931
34	17	36	-0.250000000000000
35	16	36	0.288675134594813
5	26	37	0.166666666666667
11	20	37	-0.288675134594815
12	17	37	0.166666666666660
13	16	37	-0.288675134594814
21	10	37	0.408248290463858
22	7	37	-0.288675134594829
23	6	37	0.499999999999997
24	3	37	0.166666666666658
25	2	37	-0.288675134594814
26	1	37	0.408248290463862
5	27	38	0.166666666666666
11	21	38	-0.288675134594815
12	18	38	0.235702260395511
13	17	38	-0.235702260395517
21	11	38	0.408248290463859
22	8	38	-0.408248290463871
23	7	38	0.408248290463861
24	4	38	0.288675134594808
25	3	38	-0.333333333333334
26	2	38	0.288675134594812
5	28	39	0.166666666666666
11	22	39	-0.288675134594814
12	19	39	0.288675134594811
13	18	39	-0.166666666666667
21	12	39	0.408248290463861
22	9	39	-0.500000000000003
23	8	39	0.288675134594812
24	5	39	0.408248290463861
25	4	39	-0.288675134594812
26	3	39	0.166666666666666
5	29	40	0.129099444873580
6	27	40	0.060858061945018
7	26	40	-0.086066296582387
11	23	40	-0.316227766016839
12	21	40	0.043033148291191
13	20	40	-0.060858061945019
14	18	40	0.121716123890036
15	17	40	-0.172132593164774
16	16	40	0.210818510677892
21	13	40	0.547722557505165
22	11	40	-0.210818510677894
23	10	40	0.298142396999972
24	8	40	-0.043033148291195
25	7	40	0.060858061945019
26	6	40	-0.074535599249993
27	4	40	0.182574185835055
28	3	40	-0.258198889747161
29	2	40	0.316227766016838
30	1	40	-0.365148371670110
5	30	41	0.129099444873580
6	28	41	0.086066296582387
7	27	41	-0.060858061945018
11	24	41	-0.316227766016838
12	22	41	0.060858061945018
13	21	41	-0.043033148291193
14	19	41	0.210818510677891
15	18	41	-0.172132593164773
16	17	41	0.121716123890037
21	14	41	0.547722557505166
22	12	41	-0.298142396999972
23	11	41	0.210818510677892
24	9	41	-0.074535599249993
25	8	41	0.060858061945020
26	7	41	-0.043033148291193
27	5	41	0.365148371670111
28	4	41	-0.316227766016837
29	3	41	0.258198889747161
30	2	41	-0.182574185835055
5	31	42	0.091287092917528
6	30	42	0.091287092917527
7	29	42	-0.091287092917528
8	28	42	0.030429030972509
9	27	42	-0.030429030972509
10	26	42	0.030429030972509
11	25	42	-0.273861278752583
12	24	42	-0.091287092917528
13	23	42	0.091287092917527
14	22	42	0.152145154862546
15	21	42	-0.152145154862546
16	20	42	0.152145154862546
17	19	42	0.091287092917527
18	18	42	-0.091287092917527
19	17	42	0.091287092917528
20	16	42	-0.091287092917528
21	15	42	0.547722557505166
24	12	42	-0.243432247780074
25	11	42	0.243432247780074
26	10	42	-0.243432247780074
27	9	42	0.182574185835055
28	8	42	-0.182574185835054
29	7	42	0.182574185835055
30	6	42	-0.182574185835055
31	5	42	0.182574185835055
32	4	42	-0.182574185835055
33	3	42	0.182574185835055
34	2	42	-0.182574185835055
35	1	42	0.182574185835055
6	26	43	0.166666666666667
12	20	43	-0.235702260395518
14	17	43	0.235702260395512
15	16	43	-0.288675134594814
22	10	43	0.288675134594809
24	7	43	-0.333333333333341
25	6	43	0.408248290463860
27	3	43	0.288675134594812
28	2	43	-0.408248290463862
29	1	43	0.408248290463862
6	27	44	0.136082763487954
7	26	44	0.096225044864938
12	21	44	-0.192450089729877
13	20	44	-0.136082763487955
14	18	44	0.272165526975906
15	17	44	-0.096225044864939
16	16	44	-0.235702260395516
22	11	44	0.235702260395512
23	10	44	0.166666666666665
24	8	44	-0.384900179459756
25	7	44	0.136082763487950
26	6	44	0.333333333333332
27	4	44	0.408248290463862
28	3	44	-0.288675134594813
30	1	44	0.408248290463862
6	28	45	0.096225044864938
7	27	45	0.136082763487954
12	22	45	-0.136082763487955
13	21	45	-0.192450089729876
14	19	45	0.235702260395514
15	18	45	0.096225044864936
16	17	45	-0.272165526975909
22	12	45	0.166666666666664
23	11	45	0.235702260395514
24	9	45	-0.333333333333336
25	8	45	-0.136082763487958
26	7	45	0.384900179459749
27	5	45	0.408248290463862
29	3	45	-0.288675134594813
30	2	45	0.408248290463863
7	28	46	0.166666666666666
13	22	46	-0.235702260395517
15	19	46	0.288675134594811
16	18	46	-0.235702260395516
23	12	46	0.288675134594810
25	9	46	-0.408248290463866
26	8	46	0.333333333333332
28	5	46	0.408248290463862
29	4	46	-0.408248290463862
30	3	46	0.288675134594812
6	29	47	0.149071198499986
8	27	47	0.052704627669473
9	26	47	-0.052704627669473
12	23	47	-0.298142396999973
14	21	47	0.158113883008417
15	20	47	-0.158113883008420
17	18	47	0.129099444873579
18	17	47	-0.149071198499987
19	16	47	0.129099444873581
22	13	47	0.447213595499957
24	11	47	-0.368932393686313
25	10	47	0.368932393686309
27	8	47	0.129099444873579
28	7	47	-0.149071198499987
29	6	47	0.129099444873580
31	4	47	0.223606797749979
32	3	47	-0.273861278752583
33	2	47	0.273861278752583
34	1	47	-0.223606797749979
6	30	48	0.105409255338946
7	29	48	0.105409255338946
8	28	48	0.052704627669473
10	26	48	-0.052704627669473
12	24	48	-0.210818510677892
13	23	48	-0.210818510677892
14	22	48	0.158113883008418
16	20	48	-0.158113883008419
17	19	48	0.158113883008418
18	18	48	-0.052704627669474
19	17	48	-0.052704627669473
20	16	48	0.158113883008419
22	14	48	0.316227766016837
23	13	48	0.316227766016837
24	12	48	-0.368932393686312
26	10	48	0.368932393686311
27	9	48	0.158113883008418
28	8	48	-0.052704627669474
29	7	48	-0.052704627669473
30	6	48	0.158113883008419
31	5	48	0.316227766016838
32	4	48	-0.158113883008419
34	2	48	0.158113883008419
35	1	48	-0.316227766016838
7	30	49	0.149071198499986
9	28	49	0.052704627669473
10	27	49	-0.052704627669473
13	24	49	-0.298142396999972
15	22	49	0.158113883008418
16	21	49	-0.158113883008419
18	19	49	0.129099444873580
19	18	49	-0.149071198499986
20	17	49	0.129099444873581
23	14	49	0.447213595499957
25	12	49	-0.368932393686311
26	11	49	0.368932393686310
28	9	49	0.129099444873580
29	8	49	-0.149071198499986
30	7	49	0.129099444873580
32	5	49	0.223606797749979
33	4	49	-0.273861278752583
34	3	49	0.273861278752583
35	2	49	-0.223606797749979
6	31	50	0.129099444873580
8	30	50	0.086066296582387
9	29	50	-0.060858061945019
12	25	50	-0.316227766016838
14	24	50	0.060858061945018
15	23	50	-0.043033148291194
17	22	50	0.210818510677891
18	21	50	-0.172132593164774
19	20	50	0.121716123890037
22	15	50	0.547722557505166
24	14	50	-0.298142396999972
25	13	50	0.210818510677891
27	12	50	-0.074535599249993
28	11	50	0.060858061945019
29	10	50	-0.043033148291194
31	9	50	0.365148371670110
32	8	50	-0.316227766016837
33	7	50	0.258198889747161
34	6	50	-0.182574185835055
7	31	51	0.129099444873580
9	30	51	0.060858061945018
10	29	51	-0.086066296582387
13	25	51	-0.316227766016838
15	24	51	0.043033148291193
16	23	51	-0.060858061945019
18	22	51	0.121716123890037
19	21	51	-0.172132593164774
20	20	51	0.210818510677892
23	15	51	0.547722557505166
25	14	51	-0.210818510677892
26	13	51	0.298142396999971
28	12	51	-0.043033148291194
29	11	51	0.060858061945019
30	10	51	-0.074535599249993
32	9	51	0.182574185835055
33	8	51	-0.258198889747161
34	7	51	0.316227766016838
35	6	51	-0.365148371670110
8	26	52	0.166666666666667
14	20	52	-0.166666666666668
17	17	52	0.288675134594812
18	16	52	-0.288675134594813
24	10	52	0.166666666666664
27	7	52	-0.288675134594814
28	6	52	0.288675134594813
31	3	52	0.408248290463864
32	2	52	-0.499999999999999
33	1	52	0.408248290463862
8	27	53	0.117851130197758
9	26	53	0.117851130197758
14	21	53	-0.117851130197759
15	20	53	-0.117851130197759
17	18	53	0.288675134594812
19	16	53	-0.288675134594813
24	11	53	0.117851130197756
25	10	53	0.117851130197756
27	8	53	-0.288675134594814
29	6	53	0.288675134594813
31	4	53	0.500000000000001
32	3	53	-0.204124145231931
33	2	53	-0.204124145231932
34	1	53	0.499999999999999
8	28	54	0.068041381743977
9	27	54	0.136082763487954
10	26	54	0.068041381743977
14	22	54	-0.068041381743978
15	21	54	-0.136082763487955
16	20	54	-0.068041381743978
17	19	54	0.204124145231931
18	18	54	0.204124145231931
19	17	54	-0.204124145231932
20	16	54	-0.204124145231932
24	12	54	0.068041381743976
25	11	54	0.136082763487952
26	10	54	0.068041381743976
27	9	54	-0.204124145231932
28	8	54	-0.204124145231932
29	7	54	0.204124145231931
30	6	54	0.204124145231931
31	5	54	0.408248290463863
32	4	54	0.204124145231932
33	3	54	-0.408248290463863
34	2	54	0.204124145231931
35	1	54	0.408248290463863
9	28	55	0.117851130197758
10	27	55	0.117851130197758
15	22	55	-0.117851130197759
16	21	55	-0.117851130197759
18	19	55	0.288675134594812
20	17	55	-0.288675134594813
25	12	55	0.117851130197756
26	11	55	0.117851130197756
28	9	55	-0.288675134594814
30	7	55	0.288675134594813
32	5	55	0.500000000000000
33	4	55	-0.204124145231931
34	3	55	-0.204124145231931
35	2	55	0.500000000000000
10	28	56	0.166666666666667
16	22	56	-0.166666666666668
19	19	56	0.288675134594812
20	18	56	-0.288675134594813
26	12	56	0.166666666666665
29	9	56	-0.288675134594814
30	8	56	0.288675134594812
33	5	56	0.408248290463863
34	4	56	-0.500000000000000
35	3	56	0.408248290463863
8	29	57	0.166666666666667
14	23	57	-0.235702260395517
17	21	57	0.288675134594811
18	20	57	-0.235702260395518
24	13	57	0.288675134594812
27	11	57	-0.408248290463866
28	10	57	0.333333333333331
31	8	57	0.408248290463863
32	7	57	-0.408248290463863
33	6	57	0.288675134594813
8	30	58	0.096225044864938
9	29	58	0.136082763487954
14	24	58	-0.136082763487955
15	23	58	-0.192450089729876
17	22	58	0.235702260395515
18	21	58	0.096225044864936
19	20	58	-0.272165526975909
24	14	58	0.166666666666666
25	13	58	0.235702260395515
27	12	58	-0.333333333333334
28	11	58	-0.136082763487956
29	10	58	0.384900179459749
31	9	58	0.408248290463863
33	7	58	-0.288675134594813
34	6	58	0.408248290463863
9	30	59	0.136082763487954
10	29	59	0.096225044864938
15	24	59	-0.192450089729876
16	23	59	-0.136082763487955
18	22	59	0.272165526975908
19	21	59	-0.096225044864938
20	20	59	-0.235702260395516
25	14	59	0.235702260395515
26	13	59	0.166666666666666
28	12	59	-0.384900179459751
29	11	59	0.136082763487953
30	10	59	0.333333333333333
32	9	59	0.408248290463863
33	8	59	-0.288675134594813
35	6	59	0.408248290463863
10	30	60	0.166666666666667
16	24	60	-0.235702260395516
19	22	60	0.235702260395515
20	21	60	-0.288675134594813
26	14	60	0.288675134594812
29	12	60	-0.333333333333334
30	11	60	0.408248290463863
33	9	60	0.288675134594813
34	8	60	-0.408248290463863
35	7	60	0.408248290463863
8	31	61	0.166666666666666
14	25	61	-0.288675134594813
17	24	61	0.288675134594812
18	23	61	-0.166666666666668
24	15	61	0.408248290463863
27	14	61	-0.500000000000000
28	13	61	0.288675134594811
31	12	61	0.408248290463863
32	11	61	-0.288675134594812
33	10	61	0.166666666666666
9	31	62	0.166666666666667
15	25	62	-0.288675134594813
18	24	62	0.235702260395515
19	23	62	-0.235702260395516
25	15	62	0.408248290463863
28	14	62	-0.408248290463863
29	13	62	0.408248290463862
32	12	62	0.288675134594813
33	11	62	-0.333333333333333
34	10	62	0.288675134594812
10	31	63	0.166666666666667
16	25	63	-0.288675134594813
19	24	63	0.166666666666666
20	23	63	-0.288675134594813
26	15	63	0.408248290463863
29	14	63	-0.288675134594813
30	13	63	0.500000000000000
33	12	63	0.166666666666667
34	11	63	-0.288675134594813
35	10	63	0.408248290463863
5	32	64	0.288675134594813
11	29	64	-0.408248290463863
12	27	64	0.235702260395515
13	26	64	-0.333333333333333
21	23	64	0.408248290463862
22	21	64	-0.288675134594818
23	20	64	0.408248290463861
24	18	64	0.166666666666662
25	17	64	-0.235702260395517
26	16	64	0.288675134594812
5	33	65	0.288675134594813
11	30	65	-0.408248290463863
12	28	65	0.333333333333333
13	27	65	-0.235702260395516
21	24	65	0.408248290463861
22	22	65	-0.408248290463866
23	21	65	0.288675134594812
24	19	65	0.288675134594811
25	18	65	-0.235702260395515
26	17	65	0.166666666666666
5	34	66	0.204124145231931
6	33	66	0.144337567297406
