List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
1	16	1	-0.632455532033673
2	6	1	0.316227766016844
3	2	1	-0.316227766016836
4	1	1	0.632455532033676
1	17	2	-0.632455532033673
2	7	2	0.316227766016843
3	3	2	-0.447213595499957
4	2	2	0.547722557505166
1	18	3	-0.632455532033673
2	8	3	0.316227766016842
3	4	3	-0.547722557505166
4	3	3	0.447213595499958
1	19	4	-0.632455532033673
2	9	4	0.316227766016841
3	5	4	-0.632455532033675
4	4	4	0.316227766016838
1	20	5	-0.632455532033674
2	10	5	0.447213595499960
3	7	5	-0.316227766016838
4	6	5	0.547722557505167
1	21	6	-0.632455532033674
2	11	6	0.447213595499960
3	8	6	-0.447213595499958
4	7	6	0.447213595499958
1	22	7	-0.632455532033674
2	12	7	0.447213595499958
3	9	7	-0.547722557505167
4	8	7	0.316227766016838
1	23	8	-0.632455532033675
2	13	8	0.547722557505167
3	11	8	-0.316227766016839
4	10	8	0.447213595499958
1	24	9	-0.632455532033674
2	14	9	0.547722557505166
3	12	9	-0.447213595499959
4	11	9	0.316227766016838
1	25	10	-0.632455532033675
2	15	10	0.632455532033676
3	14	10	-0.316227766016839
4	13	10	0.316227766016837
1	26	11	-0.707106781186546
2	20	11	0.100000000000001
3	17	11	-0.100000000000000
4	16	11	0.173205080756889
5	10	11	0.173205080756886
6	7	11	-0.173205080756888
7	6	11	0.300000000000002
8	3	11	0.173205080756887
9	2	11	-0.299999999999999
10	1	11	0.424264068711929
1	27	12	-0.707106781186546
2	21	12	0.100000000000000
3	18	12	-0.141421356237311
4	17	12	0.141421356237310
5	11	12	0.173205080756886
6	8	12	-0.244948974278319
7	7	12	0.244948974278319
8	4	12	0.299999999999999
9	3	12	-0.346410161513775
10	2	12	0.300000000000000
1	28	13	-0.707106781186546
2	22	13	0.100000000000000
3	19	13	-0.173205080756889
4	18	13	0.100000000000000
5	12	13	0.173205080756886
6	9	13	-0.300000000000002
7	8	13	0.173205080756889
8	5	13	0.424264068711928
9	4	13	-0.300000000000000
10	3	13	0.173205080756888
1	29	14	-0.707106781186547
2	23	14	0.141421356237309
3	21	14	-0.100000000000001
4	20	14	0.141421356237310
5	13	14	0.299999999999999
6	11	14	-0.244948974278319
7	10	14	0.346410161513776
8	8	14	0.173205080756887
9	7	14	-0.244948974278318
10	6	14	0.300000000000000
1	30	15	-0.707106781186547
2	24	15	0.141421356237309
3	22	15	-0.141421356237311
4	21	15	0.100000000000000
5	14	15	0.299999999999999
6	12	15	-0.346410161513777
7	11	15	0.244948974278318
8	9	15	0.300000000000000
9	8	15	-0.244948974278318
10	7	15	0.173205080756888
1	31	16	-0.707106781186546
2	25	16	0.173205080756888
3	24	16	-0.100000000000002
4	23	16	0.100000000000000
5	15	16	0.424264068711928
6	14	16	-0.300000000000001
7	13	16	0.300000000000000
8	12	16	0.173205080756888
9	11	16	-0.173205080756888
10	10	16	0.173205080756888
1	32	17	-0.654653670707977
2	29	17	-0.094491118252307
3	27	17	0.094491118252306
4	26	17	-0.133630620956212
5	23	17	0.185164019954510
6	21	17	-0.185164019954511
7	20	17	0.261861468283191
8	18	17	0.185164019954510
9	17	17	-0.261861468283191
10	16	17	0.320713490294909
11	13	17	0.098198050606197
12	11	17	-0.098198050606197
13	10	17	0.138873014965882
14	8	17	0.098198050606196
15	7	17	-0.138873014965884
16	6	17	0.170084012854152
17	4	17	-0.098198050606196
18	3	17	0.138873014965883
19	2	17	-0.170084012854152
20	1	17	0.196396101212393
1	33	18	-0.654653670707976
2	30	18	-0.094491118252307
3	28	18	0.133630620956211
4	27	18	-0.094491118252307
5	24	18	0.185164019954510
6	22	18	-0.261861468283192
7	21	18	0.185164019954510
8	19	18	0.320713490294909
9	18	18	-0.261861468283191
10	17	18	0.185164019954510
11	14	18	0.098198050606196
12	12	18	-0.138873014965883
13	11	18	0.098198050606196
14	9	18	0.170084012854152
15	8	18	-0.138873014965883
16	7	18	0.098198050606197
17	5	18	-0.196396101212393
18	4	18	0.170084012854152
19	3	18	-0.138873014965883
20	2	18	0.098198050606197
1	34	19	-0.654653670707976
2	31	19	-0.133630620956212
3	30	19	0.094491118252306
4	29	19	-0.094491118252307
5	25	19	0.320713490294909
6	24	19	-0.261861468283192
7	23	19	0.261861468283190
8	22	19	0.185164019954510
9	21	19	-0.185164019954511
10	20	19	0.185164019954511
11	15	19	0.196396101212393
12	14	19	-0.170084012854153
13	13	19	0.170084012854152
14	12	19	0.138873014965883
15	11	19	-0.138873014965883
16	10	19	0.138873014965883
17	9	19	-0.098198050606196
18	8	19	0.098198050606197
19	7	19	-0.098198050606197
20	6	19	0.098198050606197
1	35	20	-0.534522483824848
2	34	20	-0.267261241912424
3	33	20	0.267261241912424
4	32	20	-0.267261241912425
5	31	20	0.133630620956212
6	30	20	-0.133630620956213
7	29	20	0.133630620956212
8	28	20	0.133630620956212
9	27	20	-0.133630620956212
10	26	20	0.133630620956213
11	25	20	0.187082869338696
12	24	20	-0.187082869338698
13	23	20	0.187082869338697
14	22	20	0.187082869338697
15	21	20	-0.187082869338698
16	20	20	0.187082869338697
17	19	20	-0.187082869338697
18	18	20	0.187082869338697
19	17	20	-0.187082869338697
20	16	20	0.187082869338697
21	15	20	0.053452248382485
22	14	20	-0.053452248382485
23	13	20	0.053452248382485
24	12	20	0.053452248382485
25	11	20	-0.053452248382485
26	10	20	0.053452248382485
27	9	20	-0.053452248382485
28	8	20	0.053452248382485
29	7	20	-0.053452248382485
30	6	20	0.053452248382485
31	5	20	0.053452248382485
32	4	20	-0.053452248382485
33	3	20	0.053452248382485
34	2	20	-0.053452248382485
35	1	20	0.053452248382485
2	16	21	-0.547722557505164
5	6	21	0.447213595499962
6	2	21	-0.316227766016835
7	1	21	0.632455532033676
2	17	22	-0.547722557505164
5	7	22	0.447213595499962
6	3	22	-0.447213595499956
7	2	22	0.547722557505166
2	18	23	-0.547722557505163
5	8	23	0.447213595499962
6	4	23	-0.547722557505165
7	3	23	0.447213595499958
2	19	24	-0.547722557505163
5	9	24	0.447213595499961
6	5	24	-0.632455532033675
7	4	24	0.316227766016838
2	20	25	-0.489897948556634
3	17	25	-0.122474487139158
4	16	25	0.212132034355964
5	10	25	0.565685424949240
6	7	25	-0.212132034355964
7	6	25	0.367423461417476
8	3	25	-0.141421356237310
9	2	25	0.244948974278317
10	1	25	-0.346410161513776
2	21	26	-0.489897948556633
3	18	26	-0.173205080756887
4	17	26	0.173205080756887
5	11	26	0.565685424949241
6	8	26	-0.299999999999999
7	7	26	0.299999999999999
8	4	26	-0.244948974278318
9	3	26	0.282842712474619
10	2	26	-0.244948974278318
2	22	27	-0.489897948556633
3	19	27	-0.212132034355963
4	18	27	0.122474487139159
5	12	27	0.565685424949240
6	9	27	-0.367423461417476
7	8	27	0.212132034355964
8	5	27	-0.346410161513775
9	4	27	0.244948974278318
10	3	27	-0.141421356237310
2	23	28	-0.424264068711926
3	21	28	-0.199999999999999
4	20	28	0.282842712474618
5	13	28	0.600000000000002
6	11	28	-0.081649658092772
7	10	28	0.115470053837925
8	8	28	-0.230940107675850
9	7	28	0.326598632371091
10	6	28	-0.400000000000000
2	24	29	-0.424264068711926
3	22	29	-0.282842712474617
4	21	29	0.200000000000000
5	14	29	0.600000000000001
6	12	29	-0.115470053837924
7	11	29	0.081649658092772
8	9	29	-0.400000000000000
9	8	29	0.326598632371090
10	7	29	-0.230940107675850
2	25	30	-0.346410161513774
3	24	30	-0.299999999999998
4	23	30	0.300000000000000
5	15	30	0.565685424949239
6	14	30	0.100000000000001
7	13	30	-0.100000000000000
8	12	30	-0.346410161513776
9	11	30	0.346410161513775
10	10	30	-0.346410161513776
3	16	31	-0.547722557505165
6	6	31	0.316227766016841
8	2	31	-0.447213595499957
9	1	31	0.632455532033677
3	17	32	-0.474341649025256
4	16	32	-0.273861278752582
6	7	32	0.273861278752585
7	6	32	0.158113883008421
8	3	32	-0.547722557505166
9	2	32	0.316227766016838
10	1	32	0.447213595499958
3	18	33	-0.387298334620741
4	17	33	-0.387298334620740
6	8	33	0.223606797749980
7	7	33	0.223606797749981
8	4	33	-0.547722557505167
10	2	33	0.547722557505167
3	19	34	-0.273861278752582
4	18	34	-0.474341649025255
6	9	34	0.158113883008420
7	8	34	0.273861278752585
8	5	34	-0.447213595499958
9	4	34	-0.316227766016838
10	3	34	0.547722557505167
4	19	35	-0.547722557505164
7	9	35	0.316227766016840
9	5	35	-0.632455532033676
10	4	35	0.447213595499958
3	20	36	-0.547722557505166
6	10	36	0.447213595499959
8	7	36	-0.447213595499959
9	6	36	0.547722557505167
3	21	37	-0.447213595499958
4	20	37	-0.316227766016837
6	11	37	0.365148371670111
7	10	37	0.258198889747162
8	8	37	-0.516397779494323
9	7	37	0.182574185835055
10	6	37	0.447213595499958
3	22	38	-0.316227766016838
4	21	38	-0.447213595499957
6	12	38	0.258198889747161
7	11	38	0.365148371670111
8	9	38	-0.447213595499959
9	8	38	-0.182574185835056
10	7	38	0.516397779494323
4	22	39	-0.547722557505165
7	12	39	0.447213595499958
9	9	39	-0.547722557505167
10	8	39	0.447213595499958
3	23	40	-0.547722557505166
6	13	40	0.547722557505166
8	11	40	-0.447213595499959
9	10	40	0.447213595499958
3	24	41	-0.387298334620742
4	23	41	-0.387298334620741
6	14	41	0.387298334620741
7	13	41	0.387298334620742
8	12	41	-0.447213595499959
10	10	41	0.447213595499958
4	24	42	-0.547722557505165
7	14	42	0.547722557505166
9	12	42	-0.447213595499958
10	11	42	0.447213595499958
3	25	43	-0.547722557505165
6	15	43	0.632455532033676
8	14	43	-0.447213595499959
9	13	43	0.316227766016838
4	25	44	-0.547722557505165
7	15	44	0.632455532033676
9	14	44	-0.316227766016838
10	13	44	0.447213595499958
2	26	45	-0.670820393249935
5	20	45	0.258198889747162
6	17	45	-0.182574185835055
7	16	45	0.316227766016839
11	10	45	0.223606797749979
12	7	45	-0.182574185835056
13	6	45	0.316227766016839
14	3	45	0.129099444873580
15	2	45	-0.223606797749978
16	1	45	0.316227766016838
2	27	46	-0.670820393249935
5	21	46	0.258198889747162
6	18	46	-0.258198889747161
7	17	46	0.258198889747162
11	11	46	0.223606797749979
12	8	46	-0.258198889747161
13	7	46	0.258198889747162
14	4	46	0.223606797749978
15	3	46	-0.258198889747161
16	2	46	0.223606797749979
2	28	47	-0.670820393249935
5	22	47	0.258198889747162
6	19	47	-0.316227766016838
7	18	47	0.182574185835056
11	12	47	0.223606797749979
12	9	47	-0.316227766016838
13	8	47	0.182574185835056
14	5	47	0.316227766016837
15	4	47	-0.223606797749979
16	3	47	0.129099444873581
2	29	48	-0.580947501931112
3	27	48	-0.193649167310370
4	26	48	0.273861278752583
5	23	48	0.316227766016839
6	21	48	-0.105409255338946
7	20	48	0.149071198499987
8	18	48	-0.105409255338946
9	17	48	0.149071198499986
10	16	48	-0.182574185835056
11	13	48	0.335410196624969
12	11	48	-0.186338998124982
13	10	48	0.263523138347366
14	8	48	0.037267799624997
15	7	48	-0.052704627669473
16	6	48	0.064549722436790
17	4	48	0.111803398874989
18	3	48	-0.158113883008419
19	2	48	0.193649167310371
20	1	48	-0.223606797749979
2	30	49	-0.580947501931111
3	28	49	-0.273861278752582
4	27	49	0.193649167310371
5	24	49	0.316227766016838
6	22	49	-0.149071198499986
7	21	49	0.105409255338946
8	19	49	-0.182574185835056
9	18	49	0.149071198499986
10	17	49	-0.105409255338946
11	14	49	0.335410196624968
12	12	49	-0.263523138347365
13	11	49	0.186338998124983
14	9	49	0.064549722436790
15	8	49	-0.052704627669473
16	7	49	0.037267799624996
17	5	49	0.223606797749979
18	4	49	-0.193649167310371
19	3	49	0.158113883008419
20	2	49	-0.111803398874989
2	31	50	-0.474341649025256
3	30	50	-0.335410196624967
4	29	50	0.335410196624968
5	25	50	0.316227766016838
8	22	50	-0.182574185835056
9	21	50	0.182574185835056
10	20	50	-0.182574185835056
11	15	50	0.387298334620741
12	14	50	-0.111803398874990
13	13	50	0.111803398874990
14	12	50	-0.091287092917528
15	11	50	0.091287092917528
16	10	50	-0.091287092917528
17	9	50	0.193649167310371
18	8	50	-0.193649167310371
19	7	50	0.193649167310371
20	6	50	-0.193649167310371
3	26	51	-0.670820393249936
6	20	51	0.182574185835055
8	17	51	-0.258198889747162
9	16	51	0.316227766016839
12	10	51	0.129099444873579
14	7	51	-0.182574185835057
15	6	51	0.223606797749979
17	3	51	0.223606797749979
18	2	51	-0.316227766016838
19	1	51	0.316227766016838
3	27	52	-0.547722557505166
4	26	52	-0.387298334620741
6	21	52	0.149071198499985
7	20	52	0.105409255338946
8	18	52	-0.298142396999973
9	17	52	0.105409255338946
10	16	52	0.258198889747162
12	11	52	0.105409255338945
13	10	52	0.074535599249992
14	8	52	-0.210818510677894
15	7	52	0.074535599249993
16	6	52	0.182574185835056
17	4	52	0.316227766016838
18	3	52	-0.223606797749979
20	1	52	0.316227766016838
3	28	53	-0.387298334620741
4	27	53	-0.547722557505166
6	22	53	0.105409255338945
7	21	53	0.149071198499986
8	19	53	-0.258198889747162
9	18	53	-0.105409255338946
10	17	53	0.298142396999973
12	12	53	0.074535599249992
13	11	53	0.105409255338945
14	9	53	-0.182574185835057
15	8	53	-0.074535599249994
16	7	53	0.210818510677893
17	5	53	0.316227766016838
19	3	53	-0.223606797749979
20	2	53	0.316227766016838
4	28	54	-0.670820393249936
7	22	54	0.182574185835055
9	19	54	-0.316227766016839
10	18	54	0.258198889747162
13	12	54	0.129099444873579
15	9	54	-0.223606797749980
16	8	54	0.182574185835056
18	5	54	0.316227766016838
19	4	54	-0.316227766016838
20	3	54	0.223606797749979
3	29	55	-0.670820393249936
6	23	55	0.258198889747160
8	21	55	-0.258198889747162
9	20	55	0.258198889747161
12	13	55	0.223606797749978
14	11	55	-0.258198889747162
15	10	55	0.258198889747161
17	8	55	0.223606797749978
18	7	55	-0.258198889747161
19	6	55	0.223606797749979
3	30	56	-0.474341649025256
4	29	56	-0.474341649025257
6	24	56	0.182574185835054
7	23	56	0.182574185835055
8	22	56	-0.258198889747162
10	20	56	0.258198889747162
12	14	56	0.158113883008418
13	13	56	0.158113883008418
14	12	56	-0.258198889747162
16	10	56	0.258198889747161
17	9	56	0.273861278752583
18	8	56	-0.091287092917528
19	7	56	-0.091287092917528
20	6	56	0.273861278752583
4	30	57	-0.670820393249937
7	24	57	0.258198889747160
9	22	57	-0.258198889747162
10	21	57	0.258198889747162
13	14	57	0.223606797749978
15	12	57	-0.258198889747162
16	11	57	0.258198889747161
18	9	57	0.223606797749979
19	8	57	-0.258198889747161
20	7	57	0.223606797749979
3	31	58	-0.670820393249936
6	25	58	0.316227766016838
8	24	58	-0.258198889747162
9	23	58	0.182574185835055
12	15	58	0.316227766016837
14	14	58	-0.316227766016838
15	13	58	0.223606797749979
17	12	58	0.223606797749979
18	11	58	-0.182574185835056
19	10	58	0.129099444873580
4	31	59	-0.670820393249936
7	25	59	0.316227766016838
9	24	59	-0.182574185835056
10	23	59	0.258198889747161
13	15	59	0.316227766016837
15	14	59	-0.223606797749979
16	13	59	0.316227766016838
18	12	59	0.129099444873580
19	11	59	-0.182574185835056
20	10	59	0.223606797749979
2	32	60	-0.694365074829413
5	29	60	0.065465367070798
6	27	60	-0.046291004988628
7	26	60	0.065465367070798
11	23	60	0.293987366103667
12	21	60	-0.240039679259592
13	20	60	0.339467369916602
14	18	60	0.169733684958300
15	17	60	-0.240039679259592
16	16	60	0.293987366103667
21	13	60	0.092582009977255
22	11	60	-0.080178372573728
23	10	60	0.113389341902768
24	8	60	0.065465367070797
25	7	60	-0.092582009977256
26	6	60	0.113389341902768
27	4	60	-0.046291004988627
28	3	60	0.065465367070798
29	2	60	-0.080178372573727
30	1	60	0.092582009977255
2	33	61	-0.694365074829413
5	30	61	0.065465367070798
