List of nonzero CGCs for S x S' => S'', alpha
Q(M)	Q(M')	Q(M'')	CGC
15	7	102	0.032530002431618
16	6	102	0.079681907288959
17	4	102	0.138013111868471
18	3	102	-0.097590007294853
20	1	102	0.138013111868471
3	28	103	0.394405318873308
4	27	103	0.557773351022717
6	22	103	0.161015297179884
7	21	103	0.227710017021325
8	19	103	-0.394405318873307
9	18	103	-0.161015297179883
10	17	103	0.455420034042649
12	12	103	0.032530002431619
13	11	103	0.046004370622824
14	9	103	-0.079681907288959
15	8	103	-0.032530002431617
16	7	103	0.092008741245647
17	5	103	0.138013111868471
19	3	103	-0.097590007294853
20	2	103	0.138013111868471
4	28	104	0.683130051063973
7	22	104	0.278886675511359
9	19	104	-0.483045891539648
10	18	104	0.394405318873308
13	12	104	0.056343616981902
15	9	104	-0.097590007294853
16	8	104	0.079681907288960
18	5	104	0.138013111868471
19	4	104	-0.138013111868471
20	3	104	0.097590007294853
3	29	105	0.683130051063973
6	23	105	0.394405318873309
8	21	105	-0.394405318873307
9	20	105	0.394405318873308
12	13	105	0.097590007294854
14	11	105	-0.112687233963801
15	10	105	0.112687233963803
17	8	105	0.097590007294854
18	7	105	-0.112687233963802
19	6	105	0.097590007294853
3	30	106	0.483045891539648
4	29	106	0.483045891539648
6	24	106	0.278886675511360
7	23	106	0.278886675511359
8	22	106	-0.394405318873307
10	20	106	0.394405318873308
12	14	106	0.069006555934236
13	13	106	0.069006555934236
14	12	106	-0.112687233963801
16	10	106	0.112687233963802
17	9	106	0.119522860933439
18	8	106	-0.039840953644480
19	7	106	-0.039840953644480
20	6	106	0.119522860933439
4	30	107	0.683130051063974
7	24	107	0.394405318873310
9	22	107	-0.394405318873307
10	21	107	0.394405318873308
13	14	107	0.097590007294855
15	12	107	-0.112687233963801
16	11	107	0.112687233963802
18	9	107	0.097590007294853
19	8	107	-0.112687233963802
20	7	107	0.097590007294853
3	31	108	0.683130051063974
6	25	108	0.483045891539649
8	24	108	-0.394405318873307
9	23	108	0.278886675511359
12	15	108	0.138013111868472
14	14	108	-0.138013111868470
15	13	108	0.097590007294854
17	12	108	0.097590007294853
18	11	108	-0.079681907288959
19	10	108	0.056343616981901
4	31	109	0.683130051063974
7	25	109	0.483045891539650
9	24	109	-0.278886675511357
10	23	109	0.394405318873308
13	15	109	0.138013111868472
15	14	109	-0.097590007294852
16	13	109	0.138013111868471
18	12	109	0.056343616981901
19	11	109	-0.079681907288960
20	10	109	0.097590007294853
2	32	110	0.540061724867321
5	29	110	0.458257569495584
6	27	110	-0.324037034920392
7	26	110	0.458257569495584
11	23	110	0.187082869338697
12	21	110	-0.152752523165194
13	20	110	0.216024689946929
14	18	110	0.108012344973465
15	17	110	-0.152752523165194
16	16	110	0.187082869338697
21	13	110	0.030860669992418
22	11	110	-0.026726124191242
23	10	110	0.037796447300923
24	8	110	0.021821789023600
25	7	110	-0.030860669992418
26	6	110	0.037796447300923
27	4	110	-0.015430334996209
28	3	110	0.021821789023599
29	2	110	-0.026726124191242
30	1	110	0.030860669992418
2	33	111	0.540061724867322
5	30	111	0.458257569495584
6	28	111	-0.458257569495584
7	27	111	0.324037034920393
11	24	111	0.187082869338698
12	22	111	-0.216024689946928
13	21	111	0.152752523165195
14	19	111	0.187082869338697
15	18	111	-0.152752523165195
16	17	111	0.108012344973464
21	14	111	0.030860669992419
22	12	111	-0.037796447300922
23	11	111	0.026726124191242
24	9	111	0.037796447300923
25	8	111	-0.030860669992418
26	7	111	0.021821789023599
27	5	111	-0.030860669992418
28	4	111	0.026726124191242
29	3	111	-0.021821789023599
30	2	111	0.015430334996209
2	34	112	0.440958551844098
3	33	112	0.220479275922049
4	32	112	-0.220479275922049
5	31	112	0.529150262212918
6	30	112	-0.132287565553229
7	29	112	0.132287565553229
8	28	112	-0.264575131106459
9	27	112	0.264575131106459
10	26	112	-0.264575131106459
11	25	112	0.264575131106460
12	24	112	-0.132287565553228
13	23	112	0.132287565553230
17	19	112	0.132287565553230
18	18	112	-0.132287565553230
19	17	112	0.132287565553229
20	16	112	-0.132287565553230
21	15	112	0.050395263067897
22	14	112	-0.031497039417435
23	13	112	0.031497039417436
24	12	112	0.012598815766974
25	11	112	-0.012598815766974
26	10	112	0.012598815766974
27	9	112	0.006299407883487
28	8	112	-0.006299407883487
29	7	112	0.006299407883487
30	6	112	-0.006299407883487
31	5	112	-0.025197631533948
32	4	112	0.025197631533948
33	3	112	-0.025197631533948
34	2	112	0.025197631533948
35	1	112	-0.025197631533948
3	32	113	0.540061724867321
6	29	113	0.324037034920393
8	27	113	-0.458257569495583
9	26	113	0.458257569495584
12	23	113	0.108012344973465
14	21	113	-0.152752523165194
15	20	113	0.152752523165195
17	18	113	0.187082869338697
18	17	113	-0.216024689946928
19	16	113	0.187082869338697
22	13	113	0.015430334996209
24	11	113	-0.021821789023599
25	10	113	0.021821789023600
27	8	113	0.026726124191243
28	7	113	-0.030860669992418
29	6	113	0.026726124191243
31	4	113	-0.030860669992418
32	3	113	0.037796447300923
33	2	113	-0.037796447300923
34	1	113	0.030860669992418
3	33	114	0.381881307912987
4	32	114	0.381881307912986
6	30	114	0.229128784747793
7	29	114	0.229128784747793
8	28	114	-0.458257569495583
10	26	114	0.458257569495584
12	24	114	0.076376261582599
13	23	114	0.076376261582598
14	22	114	-0.152752523165194
16	20	114	0.152752523165195
17	19	114	0.229128784747792
18	18	114	-0.076376261582597
19	17	114	-0.076376261582597
20	16	114	0.229128784747792
22	14	114	0.010910894511800
23	13	114	0.010910894511800
24	12	114	-0.021821789023599
26	10	114	0.021821789023600
27	9	114	0.032732683535399
28	8	114	-0.010910894511799
29	7	114	-0.010910894511799
30	6	114	0.032732683535399
31	5	114	-0.043643578047198
32	4	114	0.021821789023599
34	2	114	-0.021821789023599
35	1	114	0.043643578047198
4	33	115	0.540061724867322
7	30	115	0.324037034920394
9	28	115	-0.458257569495584
10	27	115	0.458257569495584
13	24	115	0.108012344973466
15	22	115	-0.152752523165194
16	21	115	0.152752523165195
18	19	115	0.187082869338697
19	18	115	-0.216024689946928
20	17	115	0.187082869338697
23	14	115	0.015430334996210
25	12	115	-0.021821789023598
26	11	115	0.021821789023600
28	9	115	0.026726124191243
29	8	115	-0.030860669992418
30	7	115	0.026726124191242
32	5	115	-0.030860669992418
33	4	115	0.037796447300923
34	3	115	-0.037796447300923
35	2	115	0.030860669992418
3	34	116	0.540061724867322
6	31	116	0.458257569495585
8	30	116	-0.458257569495583
9	29	116	0.324037034920393
12	25	116	0.187082869338698
14	24	116	-0.216024689946928
15	23	116	0.152752523165195
17	22	116	0.187082869338697
18	21	116	-0.152752523165195
19	20	116	0.108012344973464
22	15	116	0.030860669992419
24	14	116	-0.037796447300922
25	13	116	0.026726124191243
27	12	116	0.037796447300923
28	11	116	-0.030860669992418
29	10	116	0.021821789023599
31	9	116	-0.030860669992418
32	8	116	0.026726124191242
33	7	116	-0.021821789023599
34	6	116	0.015430334996209
4	34	117	0.540061724867322
7	31	117	0.458257569495586
9	30	117	-0.324037034920392
10	29	117	0.458257569495584
13	25	117	0.187082869338699
15	24	117	-0.152752523165193
16	23	117	0.216024689946929
18	22	117	0.108012344973464
19	21	117	-0.152752523165195
20	20	117	0.187082869338697
23	15	117	0.030860669992419
25	14	117	-0.026726124191242
26	13	117	0.037796447300923
28	12	117	0.021821789023599
29	11	117	-0.030860669992418
30	10	117	0.037796447300923
32	9	117	-0.015430334996209
33	8	117	0.021821789023599
34	7	117	-0.026726124191242
35	6	117	0.030860669992418
2	35	118	0.408248290463863
5	34	118	0.500000000000000
6	33	118	-0.353553390593273
7	32	118	0.353553390593274
11	31	118	0.300000000000000
12	30	118	-0.244948974278317
13	29	118	0.244948974278318
14	28	118	0.173205080756888
15	27	118	-0.173205080756888
16	26	118	0.173205080756888
21	25	118	0.081649658092773
22	24	118	-0.070710678118654
23	23	118	0.070710678118655
24	22	118	0.057735026918963
25	21	118	-0.057735026918962
26	20	118	0.057735026918963
27	19	118	-0.040824829046386
28	18	118	0.040824829046386
29	17	118	-0.040824829046386
30	16	118	0.040824829046386
3	35	119	0.408248290463863
6	34	119	0.353553390593274
8	33	119	-0.500000000000000
9	32	119	0.353553390593274
12	31	119	0.173205080756888
14	30	119	-0.244948974278317
15	29	119	0.173205080756888
17	28	119	0.300000000000000
18	27	119	-0.244948974278318
19	26	119	0.173205080756888
22	25	119	0.040824829046387
24	24	119	-0.057735026918962
25	23	119	0.040824829046387
27	22	119	0.070710678118655
28	21	119	-0.057735026918962
29	20	119	0.040824829046386
31	19	119	-0.081649658092773
32	18	119	0.070710678118655
33	17	119	-0.057735026918962
34	16	119	0.040824829046386
4	35	120	0.408248290463863
7	34	120	0.353553390593275
9	33	120	-0.353553390593273
10	32	120	0.500000000000000
13	31	120	0.173205080756890
15	30	120	-0.173205080756886
16	29	120	0.244948974278318
18	28	120	0.173205080756888
19	27	120	-0.244948974278318
20	26	120	0.300000000000000
23	25	120	0.040824829046387
25	24	120	-0.040824829046385
26	23	120	0.057735026918963
28	22	120	0.040824829046386
29	21	120	-0.057735026918962
30	20	120	0.070710678118655
32	19	120	-0.040824829046386
33	18	120	0.057735026918963
34	17	120	-0.070710678118655
35	16	120	0.081649658092773
5	1	121	0.999999999999999
5	2	122	1.000000000000000
5	3	123	1.000000000000000
5	4	124	1.000000000000000
5	5	125	1.000000000000000
5	6	126	0.845154254728516
6	2	126	0.239045721866878
7	1	126	-0.478091443733757
5	7	127	0.845154254728516
6	3	127	0.338061701891406
7	2	127	-0.414039335605412
5	8	128	0.845154254728516
6	4	128	0.414039335605412
7	3	128	-0.338061701891406
5	9	129	0.845154254728516
6	5	129	0.478091443733757
7	4	129	-0.239045721866879
5	10	130	0.690065559342353
6	7	130	0.345032779671177
7	6	130	-0.597614304667196
8	3	130	0.069006555934235
9	2	130	-0.119522860933439
10	1	130	0.169030850945703
5	11	131	0.690065559342354
6	8	131	0.487950036474266
7	7	131	-0.487950036474266
8	4	131	0.119522860933439
9	3	131	-0.138013111868471
10	2	131	0.119522860933439
5	12	132	0.690065559342354
6	9	132	0.597614304667196
7	8	132	-0.345032779671177
8	5	132	0.169030850945703
9	4	132	-0.119522860933439
10	3	132	0.069006555934235
5	13	133	0.534522483824848
6	11	133	0.436435780471985
7	10	133	-0.617213399848367
8	8	133	0.154303349962092
9	7	133	-0.218217890235992
10	6	133	0.267261241912424
5	14	134	0.534522483824848
6	12	134	0.617213399848367
7	11	134	-0.436435780471984
8	9	134	0.267261241912424
9	8	134	-0.218217890235992
10	7	134	0.154303349962092
5	15	135	0.377964473009226
6	14	135	0.534522483824848
7	13	135	-0.534522483824848
8	12	135	0.308606699924184
9	11	135	-0.308606699924184
10	10	135	0.308606699924184
6	1	136	1.000000000000000
6	2	137	0.894427190999916
7	1	137	0.447213595499958
6	3	138	0.774596669241483
7	2	138	0.632455532033676
6	4	139	0.632455532033675
7	3	139	0.774596669241483
6	5	140	0.447213595499958
7	4	140	0.894427190999915
7	5	141	1.000000000000000
6	6	142	0.925820099772551
8	2	142	0.218217890235992
9	1	142	-0.308606699924184
6	7	143	0.801783725737273
7	6	143	0.462910049886275
8	3	143	0.267261241912424
9	2	143	-0.154303349962092
10	1	143	-0.218217890235992
6	8	144	0.654653670707976
7	7	144	0.654653670707977
8	4	144	0.267261241912424
10	2	144	-0.267261241912424
6	9	145	0.462910049886275
7	8	145	0.801783725737272
8	5	145	0.218217890235992
9	4	145	0.154303349962092
10	3	145	-0.267261241912424
7	9	146	0.925820099772550
9	5	146	0.308606699924184
10	4	146	-0.218217890235992
6	10	147	0.845154254728516
8	7	147	0.338061701891406
9	6	147	-0.414039335605412
6	11	148	0.690065559342353
7	10	148	0.487950036474266
8	8	148	0.390360029179413
9	7	148	-0.138013111868471
10	6	148	-0.338061701891406
6	12	149	0.487950036474265
7	11	149	0.690065559342353
8	9	149	0.338061701891406
9	8	149	0.138013111868471
10	7	149	-0.390360029179413
7	12	150	0.845154254728514
9	9	150	0.414039335605412
10	8	150	-0.338061701891407
6	13	151	0.755928946018453
8	11	151	0.462910049886275
9	10	151	-0.462910049886276
6	14	152	0.534522483824847
7	13	152	0.534522483824847
8	12	152	0.462910049886275
10	10	152	-0.462910049886276
7	14	153	0.755928946018452
9	12	153	0.462910049886275
10	11	153	-0.462910049886276
6	15	154	0.654653670707976
8	14	154	0.617213399848367
9	13	154	-0.436435780471985
7	15	155	0.654653670707975
9	14	155	0.436435780471984
10	13	155	-0.617213399848368
8	1	156	1.000000000000000
8	2	157	0.816496580927726
9	1	157	0.577350269189626
8	3	158	0.632455532033676
9	2	158	0.730296743340222
10	1	158	0.258198889747161
8	4	159	0.447213595499958
9	3	159	0.774596669241484
10	2	159	0.447213595499958
8	5	160	0.258198889747161
9	4	160	0.730296743340222
10	3	160	0.632455532033676
9	5	161	0.577350269189626
10	4	161	0.816496580927726
